date,temperature,ph,organic_load,hydraulic_retention_time,substrate_type,humidity,ambient_temperature,biogas_production,previous_day_production
2022-02-06,37.52215898751189,7.855528468510834,3.1956551289460484,25.217117044082055,energy_crops,87.79062006541697,20.25324472784063,154.26304148128298,162.57714639813136
2022-02-07,32.10082469030056,6.993985397099012,3.187071032809986,18.32154239153462,agricultural_residue,88.80884863131887,32.289651325295466,85.13487258123497,154.26304148128298
2022-02-08,33.67953487775392,7.6871654978433455,4.118556356977924,19.342473493239186,energy_crops,94.28207758913167,20.98786803537664,146.75830961221513,85.13487258123497
2022-02-09,37.49215308967281,7.31495045692767,5.48567641101484,25.07892386680325,agricultural_residue,88.80159657879712,15.759792832766768,214.90719835037058,146.75830961221513
2022-02-10,38.84616644998852,7.349728744841325,3.623529201841093,22.97768856037948,cattle_swine_poultry,82.07407073700358,24.98011371582688,160.6773395077903,214.90719835037058
2022-02-11,37.428420702974925,6.692318750507002,3.2832682108435383,18.435435116208804,cattle_swine_poultry,86.96136263325275,17.996807209035325,93.69308766945512,160.6773395077903
2022-02-12,36.7108792940294,7.148884270383541,3.2407781869959074,16.529803593872977,food_waste,88.13122133031659,21.60128725799244,102.47554039138315,93.69308766945512
2022-02-13,36.24724076102678,6.95615292289903,3.6243847669077143,20.76640336036747,food_waste,80.0264136298204,14.386907316716325,160.75964352309398,102.47554039138315
2022-02-14,33.303695024081435,7.448417644467993,2.671706239651601,25.96904504165559,agricultural_residue,83.57534590678411,15.780255032879609,98.7681651770916,160.75964352309398
2022-02-15,35.200389479013225,7.521324150120842,3.620198558746055,24.96799623698431,energy_crops,90.50195912027733,26.425955529181557,193.4667847299905,98.7681651770916
2022-02-16,35.84840307260053,6.577654094695107,3.9508123363317997,22.49381021249961,energy_crops,75.88253632475207,22.69520067640653,157.14044326987434,193.4667847299905
2022-02-17,39.64280556554729,7.193389540798719,3.709686063574488,26.009435971457414,cattle_swine_poultry,78.74785727479703,17.3436556789431,181.7311460655873,157.14044326987434
2022-02-18,37.859045723921156,7.5365584514382755,3.957541934004781,30.20013359931344,agricultural_residue,84.11796473185836,22.71721078182942,181.26406431731502,181.7311460655873
2022-02-19,32.592399611593166,7.143996311305966,3.9337476093485355,26.970632552170738,energy_crops,86.76839797752852,18.357119747636446,229.3752221896368,181.26406431731502
2022-02-20,37.81020992348699,7.41871909350071,1.7281033177535563,24.393456643052097,energy_crops,78.21183777525546,17.29743898377898,122.44152899517532,229.3752221896368
2022-02-21,36.03729429895921,7.305349640288125,4.1368701583954035,29.640360033303445,agricultural_residue,84.3660537416703,28.984206383489834,175.39838101860974,122.44152899517532
2022-02-22,35.3076949992351,7.302498069585788,2.8289851543375466,20.200748488918524,food_waste,90.76884269544283,26.697265319132633,126.5744711785892,175.39838101860974
2022-02-23,38.52919072210217,7.118605506579511,2.4041608369960423,23.875402302223243,agricultural_residue,85.34325728537142,21.872362902213432,84.22250404685,126.5744711785892
2022-02-24,39.57749880623988,6.835025758759287,2.395548172145004,23.994560321998158,agricultural_residue,89.69544471815566,22.86602402349822,79.84869936936991,84.22250404685
2022-02-25,39.328200297790495,6.863540955772492,3.9335416104725294,18.815233707785772,energy_crops,82.03942939332498,21.94961189599394,128.15997009052245,79.84869936936991
2022-02-26,34.901956191943405,7.4128057543365955,3.277425072775147,22.90062918857821,cattle_swine_poultry,80.9504157160541,24.922055555041233,117.65480781598725,128.15997009052245
2022-02-27,36.226969060371964,7.205837476655665,1.8180312160145893,14.625201595523485,energy_crops,89.24436915142523,17.202990049265836,70.39395704531724,117.65480781598725
2022-02-28,37.82815857850891,7.158446326617833,3.9780378151922835,34.56089023831477,energy_crops,86.84632767328095,27.175028400211858,269.68015661646405,70.39395704531724
2022-03-01,39.4388628178059,7.072832987303294,2.0603918692011725,20.312931057818435,energy_crops,79.07201996112771,24.121395027344875,121.12537001676691,269.68015661646405
2022-03-02,35.80206440538677,7.108443346355775,3.639821358518211,32.93057065710656,agricultural_residue,80.99579541918605,20.42166197266269,167.58577714494638,121.12537001676691
2022-03-03,36.53585255834046,7.514073538346442,3.738498925673054,25.190422528597463,agricultural_residue,92.82290620528707,19.073331810948748,138.99112533936696,167.58577714494638
2022-03-04,34.23416256498493,7.099426775439592,4.385577081695045,27.824320660779794,energy_crops,80.37722390265341,27.04678565060085,232.81226062943276,138.99112533936696
2022-03-05,34.00948343979832,6.7976805860095295,5.281684786466851,22.556001008245342,energy_crops,89.67164373362999,21.097082103099364,243.0762289607494,232.81226062943276
2022-03-06,39.031314555985496,7.423095532662052,2.1353236740994586,26.039648459808372,cattle_swine_poultry,82.60906651383151,17.806641425020977,109.16426901645828,243.0762289607494
2022-03-07,40.39060007142706,7.138537000840585,3.4475261439369507,28.25244819994218,food_waste,84.98412071616434,19.692581398154058,183.0548364553528,109.16426901645828
2022-03-08,36.819974696049165,7.209418759659833,3.2236647049557825,28.32276207197091,energy_crops,86.47296310471687,26.61522789333496,203.3067386381913,183.0548364553528
2022-03-09,39.50883224473006,7.682273491919854,3.9337496859609624,28.873866950371784,agricultural_residue,74.495093947502,12.336680792523758,152.7470416046103,203.3067386381913
2022-03-10,37.90409006261908,7.193831832794848,3.7156687709336187,23.158336449804118,food_waste,77.6864133228635,19.867546566517163,198.39881894849935,152.7470416046103
2022-03-11,35.38720061348719,7.286755101935618,3.14745375726338,22.598201637543223,food_waste,85.43166509393582,28.423496018054585,164.72881388757733,198.39881894849935
2022-03-12,37.903489013771036,6.846322952610502,3.0590978113891447,17.02911837366198,cattle_swine_poultry,81.3784621810806,20.99069936738045,91.83802353334436,164.72881388757733
2022-03-13,40.84509141616492,7.134099164294712,2.3835491448159525,27.616095055884685,food_waste,89.98290647637312,23.636900393667048,126.78547152032223,91.83802353334436
2022-03-14,36.91043490222512,7.38285781356258,4.487861582406509,30.411893556617215,energy_crops,76.96939559565938,28.52061378722317,288.6576486815445,126.78547152032223
2022-03-15,40.91160913953502,6.733387879847627,3.9592041815995294,33.07990839958965,energy_crops,87.82627528128994,27.35397792038302,246.08548053968127,288.6576486815445
2022-03-16,30.450637239775638,7.260253527934713,4.417768197795137,26.52586317290254,agricultural_residue,78.11889389797837,19.35964736176047,189.41233321426978,246.08548053968127
2022-03-17,39.054756260938056,7.230237321793442,3.1896038635244865,21.167601135457154,energy_crops,83.23947502927786,21.217638686776983,162.25157289108736,189.41233321426978
2022-03-18,37.21761767059543,7.212386236676232,2.8431645313055696,16.514519283552723,energy_crops,79.67811117881018,27.42858341037408,123.94493509151813,162.25157289108736
2022-03-19,36.25248162383533,7.511147669597473,2.421684933370772,30.208333665416752,cattle_swine_poultry,94.51214940235599,27.636816923703392,130.19134731615588,123.94493509151813
2022-03-20,37.22940194133876,7.300331554454557,3.8589175837406593,16.01861716611232,food_waste,78.30253918514983,21.471699248110355,134.79066544970678,130.19134731615588
2022-03-21,32.031077713497766,7.643421569506933,2.4602067754717654,23.296979611281166,cattle_swine_poultry,84.38970152315488,21.67872608624544,88.27471042603996,134.79066544970678
2022-03-22,36.45082028040622,6.901923145321789,5.34866306896655,23.87846586028177,food_waste,76.36581925989924,23.606102167203108,221.60322742310743,88.27471042603996
2022-03-23,37.892781428779365,7.240777370165505,2.1923574189065596,24.652724310744905,cattle_swine_poultry,92.99785061035296,30.201404140103758,128.7413650724617,221.60322742310743
2022-03-24,40.69473511185379,7.225340035916984,3.7736601192125017,25.1790130001792,agricultural_residue,87.00641208088602,28.40539672394774,151.47019842415273,128.7413650724617
2022-03-25,35.70432445431588,6.879223651873476,5.066854707213786,25.690737781837875,cattle_swine_poultry,85.68486544799335,26.16032022279411,197.20552023154602,151.47019842415273
2022-03-26,34.97876599276703,7.486888500627404,4.099089759263809,12.923183689607352,cattle_swine_poultry,92.37156469645863,15.52798434361665,105.71886934187442,197.20552023154602
2022-03-27,35.74560739103866,7.897401991755846,3.675673712491779,25.073279549350634,agricultural_residue,85.73711220711306,20.35099956071046,106.04498571058281,105.71886934187442
2022-03-28,39.28850529425519,7.194898177654851,2.5315163530381044,13.852122129440614,energy_crops,86.09785678070538,20.66627995786058,91.84558003013075,106.04498571058281
2022-03-29,37.821877774149215,7.35150632648213,2.118230811432296,28.661090365454974,energy_crops,85.65862644032576,30.510910195620838,131.74500733425208,91.84558003013075
2022-03-30,35.6755994905824,7.225355542744598,4.2700501089175855,22.22437422098194,agricultural_residue,87.81817162721559,20.566813652922175,169.55020538720595,131.74500733425208
2022-03-31,38.28316858278339,6.985924599027848,5.006147240774947,14.214816373883249,agricultural_residue,82.53779308039368,29.52065693846568,116.78208205959639,169.55020538720595
2022-04-01,37.2426938733701,6.653771916659395,3.0611500095218287,20.92897661307312,cattle_swine_poultry,83.92856346318334,18.575807976813493,109.50925952499428,116.78208205959639
2022-04-02,39.42161247633222,6.98826795507139,2.360938492383649,22.14962330407673,agricultural_residue,89.05167314228723,19.05469625403545,72.68648948679356,109.50925952499428
2022-04-03,35.24486726530662,6.782412485714481,1.0418305694509815,30.953498087775024,agricultural_residue,86.38686475778941,24.888724634878844,47.55013865518197,72.68648948679356
2022-04-04,36.18084463350558,7.711230623417736,2.519235156337462,25.983188708751225,food_waste,84.42878042948938,31.408880233430544,114.71262306293542,47.55013865518197
2022-04-05,36.0197296171696,7.165467091823029,3.38634315750096,26.7222247217529,food_waste,77.99738804484645,20.729337224392737,176.5167010324024,114.71262306293542
2022-04-06,33.341212629669705,7.096224201285849,5.099123240836734,30.906108171103007,energy_crops,92.49025142268297,6.623392828832813,317.93029976591146,176.5167010324024
2022-04-07,37.74030069266144,7.466746147436342,4.173133692232969,24.519278560377554,agricultural_residue,81.69272945024615,12.614899585966679,189.14182542011488,317.93029976591146
2022-04-08,37.65263818044972,6.863474669143233,3.805085404706753,28.770939805162016,cattle_swine_poultry,89.93618619209629,23.787769336986738,181.03268557286114,189.14182542011488
2022-04-09,37.012783641606156,6.969940788598635,3.099880338698869,28.41930556965996,energy_crops,85.87876825844043,13.151223839309392,186.53194221387972,181.03268557286114
2022-04-10,36.413532166562135,7.220421680774587,2.916834282744044,18.567652532152938,energy_crops,78.53274738635065,16.806623041621524,154.79527733570683,186.53194221387972
2022-04-11,33.46157314487397,7.508630697427044,4.905647597507963,32.36491788814915,energy_crops,91.26137738765307,22.074051703829543,294.9234931465384,154.79527733570683
2022-04-12,35.948386693086604,7.350505513550637,3.7007385407583895,17.898491099646527,agricultural_residue,86.2727032319977,7.303796525521234,135.41900413011254,294.9234931465384
2022-04-13,36.14321370868308,7.274497542754765,1.397399308078978,29.58683324738924,agricultural_residue,91.67672678368521,19.72164526404727,72.79048618701383,135.41900413011254
2022-04-14,34.99430682694595,7.223435320570805,2.826460352102757,17.414634815471835,cattle_swine_poultry,84.0879564963204,15.011148652838385,82.89083345671347,72.79048618701383
2022-04-15,36.59678572083498,7.3200707566580325,2.6417839682283732,28.006183940758365,cattle_swine_poultry,88.52025614983528,13.004921692595497,139.63239367841408,82.89083345671347
2022-04-16,38.010127142036346,7.260495871538777,2.953735990822535,34.30957439075087,energy_crops,76.18736444327493,17.186893364691638,229.4146198699139,139.63239367841408
2022-04-17,41.715464753026325,6.89100831756692,4.062910660285085,23.935106717248942,agricultural_residue,82.49892068203121,15.584746449583413,146.65231928969848,229.4146198699139
2022-04-18,37.4364445320796,7.213823766489946,3.3925551182057507,23.71822178573427,cattle_swine_poultry,78.63503333884364,24.816881307953818,137.59162729031434,146.65231928969848
2022-04-19,37.64387597680691,6.877893402324674,3.423134592996338,28.052199996584246,food_waste,83.12608074980804,29.1791607200973,182.3952503087887,137.59162729031434
2022-04-20,36.81388521058458,7.224324762870247,4.813473161325237,23.353017720187285,food_waste,87.35905869753073,19.81343889033362,238.28779329317229,182.3952503087887
2022-04-21,32.2030719617524,7.055805617553528,2.8035389102133115,34.091393518714106,energy_crops,81.97709956172928,18.423245325718984,190.06457811196026,238.28779329317229
2022-04-22,36.93371531137696,7.961814486834859,5.36419952588735,25.96096124729348,food_waste,89.31921046819392,19.514769993052607,238.0648931580055,190.06457811196026
2022-04-23,37.15057552485256,7.1880316848744865,2.828692408628914,23.39915245889637,energy_crops,80.71693678224995,15.350877352369226,177.27002509857067,238.0648931580055
2022-04-24,43.15810528121322,6.778728130121523,3.5891981966125712,22.298572360521582,agricultural_residue,89.4261830682499,14.26754862628193,110.69842697209127,177.27002509857067
2022-04-25,36.519097588047195,7.159745936796923,3.2187964045972333,20.335257649134896,energy_crops,91.54878582937017,12.126673282639977,159.3811611726491,110.69842697209127
2022-04-26,37.75386835583403,7.3558076236913665,3.623419133500961,21.86122506621255,energy_crops,90.06763067545492,14.02287425009096,184.65945054081533,159.3811611726491
2022-04-27,36.913220575736894,7.702009183845758,3.9445919950731287,23.246633031707017,agricultural_residue,83.27905474085114,31.791946042675775,129.66865429496656,184.65945054081533
2022-04-28,34.07830490595117,7.023164280018385,3.9338352400888765,22.561804632507098,cattle_swine_poultry,74.3727320102793,17.857473787819252,147.22617570778283,129.66865429496656
2022-04-29,39.85705703628755,6.725271607792909,2.74688266937942,21.70912362931448,cattle_swine_poultry,87.91083498368674,5.0,92.17749051202311,147.22617570778283
2022-04-30,38.87983258171693,7.445051103429295,2.3770853225524293,35.4942061517622,cattle_swine_poultry,84.37382642642348,18.47765836911396,137.09483571847963,92.17749051202311
2022-05-01,38.977579867607616,6.785820388230105,6.003171790905711,19.84952461755255,cattle_swine_poultry,80.10803529936324,12.45751277943507,168.93838558624552,137.09483571847963
2022-05-02,34.72653136301315,7.069153367547755,3.016015660399447,25.733162938230873,energy_crops,82.21860467564795,22.356909639982977,163.6183070296394,168.93838558624552
2022-05-03,40.50698577734025,7.122713854346702,4.199212438671987,27.96260504880436,cattle_swine_poultry,92.17212658222401,21.70987806857797,207.86354779883868,163.6183070296394
2022-05-04,33.4953723430193,7.179109964009967,1.8923586894768032,28.150539977918662,food_waste,79.31329899694923,22.335313826152326,127.93488315991296,207.86354779883868
2022-05-05,38.467142734500676,7.406749337122301,3.220387280095323,24.70696462108764,food_waste,87.34154587810606,21.755643527528893,156.68646483938917,127.93488315991296
2022-05-06,42.47613906452494,6.994909715314084,3.372800616017557,23.796487140763453,cattle_swine_poultry,86.08979087818702,19.763738172281506,124.38106974814198,156.68646483938917
2022-05-07,34.52365918717328,7.117881224349972,3.9728150699278326,27.257737456197532,food_waste,83.21306167668384,13.264623270760081,206.0016056442132,124.38106974814198
2022-05-08,35.58425567599307,7.195718894115184,0.7775458590080611,26.332608249891003,food_waste,88.22266343656523,21.552075568171457,55.479799085526324,206.0016056442132
2022-05-09,37.2491284127191,7.2448793872556365,3.6661406130783307,23.705205826162434,agricultural_residue,93.16122629449433,28.113547534814163,134.03342903711723,55.479799085526324
2022-05-10,35.741310864709504,7.229348152412377,2.350258544632107,17.190607141377846,agricultural_residue,83.520142480569,32.88203850277122,84.11039834948552,134.03342903711723
2022-05-11,33.12334142233467,7.3308017325667745,3.824345711194924,22.66038138833376,cattle_swine_poultry,83.78409525961449,20.57205203616396,163.0613463924123,84.11039834948552
2022-05-12,37.17140743701507,7.453151852892521,2.463670803161837,19.26724918146271,energy_crops,88.110324524951,21.22234032829789,107.98851568125758,163.0613463924123
2022-05-13,34.34424071568474,7.31779023469529,2.6445173040744185,21.664202249668367,energy_crops,89.591214107175,25.00256307453336,135.58048954793298,107.98851568125758
2022-05-14,38.183981076587955,7.336075657052766,3.226372389606732,25.1661161925848,agricultural_residue,84.36146396425683,30.95944935683263,125.28432503710124,135.58048954793298
2022-05-15,34.70143941441549,6.725333049976057,2.4476705303968047,26.79368071998308,agricultural_residue,83.47313131953176,19.082220336972718,81.20064591357156,125.28432503710124
2022-05-16,40.87483601254385,7.215068309749705,3.024465553264645,33.902263756462034,energy_crops,73.9117673964012,26.155907901702026,201.34411719722002,81.20064591357156
2022-05-17,35.041866769159405,7.343852264400483,2.3066242314566847,22.31296810548093,cattle_swine_poultry,81.10995543816723,17.06308440685367,112.23993756941664,201.34411719722002
2022-05-18,36.19484620948581,7.418682358371135,1.6668295483012725,28.873128176375754,energy_crops,79.30344163966225,23.979093941593018,103.22251342832179,112.23993756941664
2022-05-19,39.033793043424176,6.992294767729862,4.5179570524293595,26.529800122189183,energy_crops,88.42312498155945,27.823625059710224,229.7844659540196,103.22251342832179
2022-05-20,33.922839208915114,7.0022882175334065,2.2039513071760717,31.479988353198948,food_waste,83.78048525699579,14.25483636071322,145.6228406042007,229.7844659540196
2022-05-21,37.568649836510325,7.027769797414921,3.3213191123920165,27.88114359797813,energy_crops,83.58489197230536,18.849131667890692,193.17211952794543,145.6228406042007
2022-05-22,40.26785688570607,7.3609241699674035,4.252891081493785,19.95759286356842,agricultural_residue,84.9547186818851,27.72869858017001,132.020980485067,193.17211952794543
2022-05-23,32.981291913596934,7.510164316477263,2.885055897483957,16.384769853543844,cattle_swine_poultry,80.649117649373,25.69696738308877,66.5809706851852,132.020980485067
2022-05-24,37.46158464633076,7.07776196781252,2.674834100254462,26.556308498337525,energy_crops,92.76623593344377,28.21567684188913,149.93243595020024,66.5809706851852
2022-05-25,37.64970698562106,7.472388694088115,3.7262380886674213,22.357745010498046,food_waste,91.49096955848306,27.0906378787244,169.48640276033822,149.93243595020024
2022-05-26,38.95455717944328,7.237043942749378,4.617933822727152,20.098431270247012,agricultural_residue,93.09053391523844,19.953378832499766,147.24872820697536,169.48640276033822
2022-05-27,33.907623222804794,7.162714266851269,2.330684734913531,18.662111477334612,agricultural_residue,88.41708615619446,35.195140890368144,81.87551938218975,147.24872820697536
2022-05-28,33.69885846728931,7.13658473105461,3.349852167982561,25.804877487935777,food_waste,84.85260942489032,22.821459944520367,174.1337094147185,81.87551938218975
2022-05-29,38.30485391404224,7.423983409380647,1.7675054050326726,32.53853849656682,agricultural_residue,93.07364651503443,5.0,101.61218569907949,174.1337094147185
2022-05-30,37.742461683082965,7.297673345036121,3.10679899631781,22.956638271469792,food_waste,81.5951658204351,20.3059217657362,160.62782270407027,101.61218569907949
2022-05-31,37.62623212586469,7.882747628294291,3.5342046845380755,27.95135155537661,agricultural_residue,80.64395510483494,19.18497245800403,147.28062490233697,160.62782270407027
2022-06-01,37.86612052374244,6.944332607100803,2.645375358244934,24.488668248912038,agricultural_residue,81.9924424261507,26.77149500420367,123.07723445638784,147.28062490233697
2022-06-02,35.29993819605377,7.3554305106089926,3.0430081661747685,18.553089554483037,agricultural_residue,87.6143563345715,19.292888108811216,84.43905451468629,123.07723445638784
2022-06-03,37.58063424290251,7.041239697056547,2.09177323169255,28.674056717552087,agricultural_residue,81.18947403306164,28.593819974914823,81.71212970053521,84.43905451468629
2022-06-04,37.732681183246704,6.939213903903407,3.5770786113814936,19.526539779863143,food_waste,84.22313505891,25.348596234440247,126.52643405209896,81.71212970053521
2022-06-05,35.21412145493408,7.196739858889509,4.5556942488831496,25.108133152967824,energy_crops,76.99072353057612,15.999457231179639,249.40158478493808,126.52643405209896
2022-06-06,41.66443627786189,7.241205743822111,2.4028561302295364,23.292397924973475,agricultural_residue,87.40548832714123,21.15775998633145,123.17502063848322,249.40158478493808
2022-06-07,38.184582302279466,8.075452066518029,2.877328233447617,29.465387172828457,food_waste,77.41448316408446,17.346799334347597,131.88510258321796,123.17502063848322
2022-06-08,34.02174125699338,7.144756255295039,4.002546246454182,19.709245037646568,food_waste,80.3391947256732,23.10855188112202,149.08873461613126,131.88510258321796
2022-06-09,38.64138402158457,6.860946381154595,4.712090719322736,26.954349539009797,food_waste,91.08583567448322,17.311054796589275,220.2524761578353,149.08873461613126
2022-06-10,34.5632958244317,7.281903215248316,2.0068101877910687,20.801012963256497,energy_crops,90.90159158493056,22.44661138305437,116.00739945010667,220.2524761578353
2022-06-11,38.96771150935613,6.57760798873609,3.3312152625840508,22.444473938356076,cattle_swine_poultry,86.8715654477325,20.366165494057533,94.74998426150893,116.00739945010667
2022-06-12,39.89648894751851,7.1724129652187205,3.7831308223195252,10.0,food_waste,86.37831790867615,21.086660471921057,81.8351817337282,94.74998426150893
2022-06-13,34.94829420412072,7.204807584688548,3.397943609371152,35.460492858089545,food_waste,82.3452017642287,34.305642278788596,224.58145940766278,81.8351817337282
2022-06-14,39.4084403231108,7.4383801148835635,1.023207933122913,27.75278466413116,food_waste,81.135481681289,19.83708863975677,69.34146224161658,224.58145940766278
2022-06-15,38.03195231734124,7.4920866748283546,4.001090009308772,21.16326257030918,energy_crops,83.1887915112131,10.393401474296859,161.98386699638894,69.34146224161658
2022-06-16,39.055150399986225,7.048929114327685,5.019336351090644,19.37672155833503,agricultural_residue,77.43172912768841,28.094956868406086,151.50876396622937,161.98386699638894
2022-06-17,41.74198245663487,7.15481579561102,3.6166617511695036,22.5217562356033,energy_crops,86.26224277476831,28.04773541081205,176.6672763566452,151.50876396622937
2022-06-18,36.38652970999282,6.970163750816799,2.4688939467057365,28.584397674097257,food_waste,85.24415562404205,10.126358957219043,148.29460408082954,176.6672763566452
2022-06-19,35.11565958910628,6.861581233557692,2.986872753635717,15.539575372075372,cattle_swine_poultry,80.33289366644867,17.794602272751597,94.3112013034557,148.29460408082954
2022-06-20,34.77621392593619,7.292968433814191,5.269913067655593,24.29207790352831,food_waste,92.84340959420679,24.61486334107914,256.2635276778297,94.3112013034557
2022-06-21,34.96047428758641,6.81792433542102,4.409962540860558,33.853209362313365,agricultural_residue,88.03456855143524,25.1452195673024,211.23789720494565,256.2635276778297
2022-06-22,36.80724572646474,7.075611929828441,4.140026618384329,19.33026832016098,cattle_swine_poultry,88.45920902004428,21.971657419283677,158.28614269781585,211.23789720494565
2022-06-23,37.85287993704161,6.901447812030229,3.856412583534376,25.401925193818276,cattle_swine_poultry,82.56330036980417,22.106952273599706,165.6491028964102,158.28614269781585
2022-06-24,37.691726998325045,7.364904955887078,2.838862887809028,36.01654907628879,energy_crops,84.99334960986839,16.368472761500893,228.08504383409388,165.6491028964102
2022-06-25,39.067958122590056,7.740429029779946,3.2994288193442314,28.160758148453866,energy_crops,88.1368633509371,7.600907719265878,168.96428350071653,228.08504383409388
